B,num_digits,density,trial,x,y,x_support_size,y_support_size,raw_support_size,final_support_size,size_Sx,size_Sy,size_sumset,max_representation_count,additive_energy,support_density_x,support_density_y,diameter_x,diameter_y,raw_mass_total,max_raw_mass,diagonal_mass_entropy,diagonal_mass_concentration,carry_mass,carry_count,carry_depth,carry_entropy,carry_amplification_ratio,max_carry_cascade_length,value_weighted_carry,normalized_value_weighted_carry
16,16,1.0,9,11014801575737988712,8841589860597357054,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,18318,1154,4.746747914480839,0.06299814390217273,1205,31,31,4.74428402519089,0.0657822906430833,31,99982203364783039897531258179196358000,1.0266340401606278
16,16,1.0,10,5704456858858004982,6192944997032617764,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,13338,931,4.644145671305459,0.0698005698005698,872,31,31,4.633719036616867,0.06537711800869696,31,30171386706427854188445888386177913872,0.8540508876021478
16,16,1.0,11,10530335393926507723,18054128656335532417,16,16,31,29,16,16,31,16,2736,1.0,1.0,15,15,13216,935,4.648227599170769,0.07074757869249394,865,30,31,4.631331963649973,0.06545096852300242,30,181510651797140381460192891302503544320,0.9547361776945406
16,16,1.0,12,10292817343752804431,4046540869799866785,16,16,31,31,16,16,31,16,2736,1.0,1.0,15,15,13140,819,4.681353540035966,0.06232876712328767,860,30,31,4.665224248404556,0.0654490106544901,30,31564046148602984600290957475091073280,0.7578346750459701
16,16,1.0,13,9465623822502260062,12472821558939015125,16,16,31,31,16,16,31,16,2736,1.0,1.0,15,15,19880,1182,4.689944092884451,0.059456740442655934,1311,31,31,4.68517815425778,0.06594567404426559,31,117649206317854503669697825062290062656,0.9964948338177034
16,16,1.0,14,9645169796278725325,2276546440966524823,16,16,31,28,16,16,31,16,2736,1.0,1.0,15,15,19240,1222,4.711853549562871,0.06351351351351352,1266,31,31,4.708121174840581,0.0658004158004158,31,32928930924344977155261291245427199056,1.4996545839517157
16,16,1.0,15,18379493926063314392,6047345715329271523,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,14231,861,4.7454434952002895,0.060501721593703886,933,31,31,4.736379933370782,0.06556109900920526,31,118526344892375419491354650416827529488,1.0663911831611366
16,16,1.0,16,16099889913735050817,12521882314259928502,16,16,31,29,16,16,31,16,2736,1.0,1.0,15,15,18369,1141,4.632342494279516,0.06211552071424683,1207,30,31,4.618841549718049,0.06570853067668354,30,221738621514215211594641165890053755392,1.099888899640953
16,16,1.0,17,7462039051492449908,6779855477944423710,16,16,31,29,16,16,31,16,2736,1.0,1.0,15,15,17160,1089,4.666454409716541,0.06346153846153846,1128,31,31,4.658995291017642,0.06573426573426573,31,54002977425555357382572509395325806128,1.06743085223645
16,16,1.0,18,17521708134120963893,17668319058408542948,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,14464,935,4.688982852284035,0.06464325221238938,948,31,31,4.681099351678032,0.06554203539823009,31,307619532156103128332335498590058280208,0.9936701236696251
16,16,1.0,19,6039740438384113069,12348268376692649038,16,16,31,32,16,16,31,16,2736,1.0,1.0,15,15,18352,1137,4.70507970913213,0.061955100261551876,1209,31,31,4.6987614989179,0.06587837837837837,31,72859250043810351335212457951934880944,0.9769230616206923
